tenant_name,tenant_load,tenant_util,default_load_pct,pct_of_svc_spiking,lb_type
MS_46734,40.0,40.0,50.0,2,local
MS_34311,30.0,30.0,50.0,2,local
MS_23385,10.0,10.0,50.0,2,local
MS_70716,200.0,200.0,50.0,2,local
MS_60637,500.0,500.0,50.0,2,local
MS_9946,80.0,80.0,50.0,2,local
MS_39758,60.0,60.0,50.0,2,local
MS_63031,190.0,190.0,50.0,2,local
MS_50115,40.0,40.0,50.0,2,local
MS_11494,35.0,35.0,50.0,2,local
MS_44446,5.0,5.0,50.0,2,local
MS_42569,210.0,210.0,50.0,2,local
MS_9986,20.0,20.0,50.0,2,local
MS_55935,20.0,20.0,50.0,2,local
MS_3563,40.0,40.0,50.0,2,local
MS_25729,15.0,15.0,50.0,2,local
MS_55960,205.0,205.0,50.0,2,local
MS_50522,130.0,130.0,50.0,2,local
MS_48642,65.0,65.0,50.0,2,local
MS_35693,100.0,100.0,50.0,2,local
MS_35324,20.0,20.0,50.0,2,local
MS_64691,10000.0,90.0,50.0,2,local
MS_39644,40.0,40.0,50.0,2,local
MS_18661,15.0,15.0,50.0,2,local
MS_61888,20.0,20.0,50.0,2,local
MS_5236,295.0,295.0,50.0,2,local
MS_37124,195.0,195.0,50.0,2,local
MS_52634,200.0,200.0,50.0,2,local
MS_69558,60.0,60.0,50.0,2,local
MS_32757,75.0,75.0,50.0,2,local
MS_32102,85.0,85.0,50.0,2,local
MS_39927,5.0,5.0,50.0,2,local
MS_35027,20.0,20.0,50.0,2,local
MS_38134,65.0,65.0,50.0,2,local
MS_54075,50.0,50.0,50.0,2,local
MS_44296,100.0,100.0,50.0,2,local
MS_27884,250.0,250.0,50.0,2,local
MS_61430,25.0,25.0,50.0,2,local
MS_2778,10.0,10.0,50.0,2,local
MS_45868,80.0,80.0,50.0,2,local
MS_27281,10.0,10.0,50.0,2,local
MS_63458,20.0,20.0,50.0,2,local
MS_45710,10.0,10.0,50.0,2,local
MS_67392,30.0,30.0,50.0,2,local
MS_47363,55.0,55.0,50.0,2,local
MS_36760,55.0,55.0,50.0,2,local
MS_41462,30000.0,297.5,50.0,2,local
MS_60344,25.0,25.0,50.0,2,local
MS_59713,20.0,20.0,50.0,2,local
MS_57620,40.0,40.0,50.0,2,local
MS_10252,130.0,130.0,50.0,2,local
MS_10604,10.0,10.0,50.0,2,local
MS_15355,10.0,10.0,50.0,2,local
MS_5415,20.0,20.0,50.0,2,local
MS_62183,60.0,60.0,50.0,2,local
MS_29007,20.0,20.0,50.0,2,local
MS_44221,20000.0,190.0,50.0,2,local
MS_67695,40.0,40.0,50.0,2,local
MS_52396,85.0,85.0,50.0,2,local
MS_55688,80.0,80.0,50.0,2,local
MS_8352,40.0,40.0,50.0,2,local
MS_7765,100.0,100.0,50.0,2,local
MS_40707,300.0,300.0,50.0,2,local
MS_38840,20.0,20.0,50.0,2,local
MS_67641,115.0,115.0,50.0,2,local
MS_21597,40.0,40.0,50.0,2,local
MS_13540,335.0,335.0,50.0,2,local
MS_6765,25.0,25.0,50.0,2,local
MS_59586,10.0,10.0,50.0,2,local
MS_49467,120000.0,837.5,50.0,2,local
MS_4749,15.0,15.0,50.0,2,local
MS_65156,60.0,60.0,50.0,2,local
MS_30126,20.0,20.0,50.0,2,local
MS_38877,60.0,60.0,50.0,2,local
MS_5437,30.0,30.0,50.0,2,local
MS_48147,15.0,15.0,50.0,2,local
MS_68504,10.0,10.0,50.0,2,local
MS_12672,20.0,20.0,50.0,2,local
MS_51269,10.0,10.0,50.0,2,local
MS_7023,175.0,175.0,50.0,2,local
MS_9717,25.0,25.0,50.0,2,local
MS_3365,105.0,105.0,50.0,2,local
MS_66981,140.0,140.0,50.0,2,local
MS_19883,40.0,40.0,50.0,2,local
MS_61499,60.0,60.0,50.0,2,local
MS_9677,20.0,20.0,50.0,2,local
MS_57450,220.0,220.0,50.0,2,local
MS_37272,235.0,235.0,50.0,2,local
MS_70010,5.0,5.0,50.0,2,local
MS_25575,260.0,260.0,50.0,2,local
MS_48371,70.0,70.0,50.0,2,local
MS_55863,5.0,5.0,50.0,2,local
MS_32942,140.0,140.0,50.0,2,local
MS_17959,10.0,10.0,50.0,2,local
MS_14430,40.0,40.0,50.0,2,local
MS_8183,155.0,155.0,50.0,2,local
MS_73375,20.0,20.0,50.0,2,local
MS_56730,10.0,10.0,50.0,2,local
MS_66573,250.0,250.0,50.0,2,local
MS_70680,10.0,10.0,50.0,2,local
MS_10808,150.0,150.0,50.0,2,local
MS_69199,75.0,75.0,50.0,2,local
MS_56541,190.0,190.0,50.0,2,local
MS_58496,15.0,15.0,50.0,2,local
MS_966,20.0,20.0,50.0,2,local
MS_55134,50.0,50.0,50.0,2,local
MS_12048,60.0,60.0,50.0,2,local
MS_30455,125.0,125.0,50.0,2,local
MS_6369,145.0,145.0,50.0,2,local
MS_59028,90.0,90.0,50.0,2,local
MS_5560,445.0,445.0,50.0,2,local
MS_16950,20.0,20.0,50.0,2,local
MS_51453,25.0,25.0,50.0,2,local
MS_63737,120.0,120.0,50.0,2,local
MS_69473,5.0,5.0,50.0,2,local
MS_60423,100.0,100.0,50.0,2,local
MS_41339,15.0,15.0,50.0,2,local
MS_53053,20.0,20.0,50.0,2,local
MS_35601,30.0,30.0,50.0,2,local
MS_21540,20.0,20.0,50.0,2,local
MS_21438,190.0,190.0,50.0,2,local
MS_68905,40.0,40.0,50.0,2,local
MS_34157,285.0,285.0,50.0,2,local
MS_40180,20.0,20.0,50.0,2,local
MS_59558,15.0,15.0,50.0,2,local
MS_3768,235.0,235.0,50.0,2,local
MS_27540,20.0,20.0,50.0,2,local
MS_46700,50.0,50.0,50.0,2,local
MS_39319,20.0,20.0,50.0,2,local
MS_65018,20.0,20.0,50.0,2,local
MS_47470,20000.0,147.5,50.0,2,local
MS_62872,35.0,35.0,50.0,2,local
MS_6857,80.0,80.0,50.0,2,local
MS_54760,145.0,145.0,50.0,2,local
MS_17314,10.0,10.0,50.0,2,local
MS_65660,90.0,90.0,50.0,2,local
MS_10920,280.0,280.0,50.0,2,local
MS_72720,30.0,30.0,50.0,2,local
MS_19906,25.0,25.0,50.0,2,local
MS_37137,100.0,100.0,50.0,2,local
MS_68590,15.0,15.0,50.0,2,local
MS_7810,10.0,10.0,50.0,2,local
MS_19226,95.0,95.0,50.0,2,local
MS_15119,40.0,40.0,50.0,2,local
MS_1376,10.0,10.0,50.0,2,local
MS_7525,150.0,150.0,50.0,2,local
MS_37840,80.0,80.0,50.0,2,local
MS_61585,135.0,135.0,50.0,2,local
MS_44272,10.0,10.0,50.0,2,local
MS_38457,20.0,20.0,50.0,2,local
MS_69841,80.0,80.0,50.0,2,local
MS_10415,20.0,20.0,50.0,2,local
MS_26506,10.0,10.0,50.0,2,local
MS_48685,50.0,50.0,50.0,2,local
MS_69556,150.0,150.0,50.0,2,local
MS_66220,60.0,60.0,50.0,2,local
MS_72751,10.0,10.0,50.0,2,local
MS_21513,50.0,50.0,50.0,2,local
MS_19048,10.0,10.0,50.0,2,local
MS_72420,60.0,60.0,50.0,2,local
MS_57054,50.0,50.0,50.0,2,local
MS_49228,95.0,95.0,50.0,2,local
MS_66257,200.0,200.0,50.0,2,local
MS_39652,130.0,130.0,50.0,2,local
MS_60970,20.0,20.0,50.0,2,local
MS_27885,20.0,20.0,50.0,2,local
MS_48697,20.0,20.0,50.0,2,local
MS_52717,200.0,200.0,50.0,2,local
MS_71459,65.0,65.0,50.0,2,local
MS_757,30.0,30.0,50.0,2,local
MS_12162,10.0,10.0,50.0,2,local
MS_32622,90.0,90.0,50.0,2,local
MS_60795,150.0,150.0,50.0,2,local
MS_69980,80.0,80.0,50.0,2,local
MS_65723,30.0,30.0,50.0,2,local
MS_61899,80.0,80.0,50.0,2,local
MS_31633,35.0,35.0,50.0,2,local
MS_1044,30.0,30.0,50.0,2,local
MS_52081,415.0,415.0,50.0,2,local
MS_58592,55.0,55.0,50.0,2,local
MS_38425,5.0,5.0,50.0,2,local
MS_40965,90.0,90.0,50.0,2,local
MS_52650,40.0,40.0,50.0,2,local
MS_69964,20.0,20.0,50.0,2,local
MS_10183,60.0,60.0,50.0,2,local
MS_7833,80.0,80.0,50.0,2,local
MS_2222,110.0,110.0,50.0,2,local
MS_64767,60000.0,482.5,50.0,2,local
MS_28977,90.0,90.0,50.0,2,local
MS_11464,50.0,50.0,50.0,2,local
MS_20941,5.0,5.0,50.0,2,local
MS_22515,50.0,50.0,50.0,2,local
MS_71242,40.0,40.0,50.0,2,local
MS_57324,90.0,90.0,50.0,2,local
MS_36664,10.0,10.0,50.0,2,local
MS_70950,30.0,30.0,50.0,2,local
MS_30653,20.0,20.0,50.0,2,local
MS_45792,10.0,10.0,50.0,2,local
MS_72103,150.0,150.0,50.0,2,local
MS_30372,20.0,20.0,50.0,2,local
MS_22012,50.0,50.0,50.0,2,local
MS_54279,55.0,55.0,50.0,2,local
MS_17188,30.0,30.0,50.0,2,local
MS_57774,60.0,60.0,50.0,2,local
MS_8171,120.0,120.0,50.0,2,local
MS_17986,15.0,15.0,50.0,2,local
MS_53700,20.0,20.0,50.0,2,local
MS_4298,100.0,100.0,50.0,2,local
MS_62666,100.0,100.0,50.0,2,local
MS_38729,160.0,160.0,50.0,2,local
MS_49695,110.0,110.0,50.0,2,local
MS_7334,25.0,25.0,50.0,2,local
MS_55195,60.0,60.0,50.0,2,local
MS_11167,60.0,60.0,50.0,2,local
MS_62860,155.0,155.0,50.0,2,local
MS_47978,200.0,200.0,50.0,2,local
MS_67966,45.0,45.0,50.0,2,local
MS_38424,20.0,20.0,50.0,2,local
MS_27118,15.0,15.0,50.0,2,local
MS_28752,60.0,60.0,50.0,2,local
MS_65066,25.0,25.0,50.0,2,local
MS_52688,80.0,80.0,50.0,2,local
MS_33671,35.0,35.0,50.0,2,local
MS_11406,30.0,30.0,50.0,2,local
MS_60684,20.0,20.0,50.0,2,local
MS_567,70.0,70.0,50.0,2,local
MS_73341,60.0,60.0,50.0,2,local
MS_70642,140.0,140.0,50.0,2,local
MS_73217,15.0,15.0,50.0,2,local
MS_26684,30.0,30.0,50.0,2,local
MS_36821,35.0,35.0,50.0,2,local
MS_48445,20.0,20.0,50.0,2,local
MS_67895,20.0,20.0,50.0,2,local
MS_14819,20.0,20.0,50.0,2,local
MS_63169,30.0,30.0,50.0,2,local
MS_14796,10.0,10.0,50.0,2,local
MS_21750,5.0,5.0,50.0,2,local
MS_61189,50.0,50.0,50.0,2,local
MS_24498,10.0,10.0,50.0,2,local
MS_46583,40.0,40.0,50.0,2,local
MS_19398,20.0,20.0,50.0,2,local
MS_26815,35.0,35.0,50.0,2,local
MS_26767,160.0,160.0,50.0,2,local
MS_63796,20.0,20.0,50.0,2,local
MS_63165,10.0,10.0,50.0,2,local
MS_19895,280.0,280.0,50.0,2,local
MS_70535,30.0,30.0,50.0,2,local
MS_14416,50.0,50.0,50.0,2,local
MS_57466,50.0,50.0,50.0,2,local
MS_9272,10.0,10.0,50.0,2,local
MS_69042,30.0,30.0,50.0,2,local
MS_24405,160.0,160.0,50.0,2,local
MS_11571,60.0,60.0,50.0,2,local
MS_30401,10.0,10.0,50.0,2,local
MS_56004,10.0,10.0,50.0,2,local
MS_18144,75.0,75.0,50.0,2,local
MS_26991,70.0,70.0,50.0,2,local
MS_22458,45.0,45.0,50.0,2,local
MS_27880,270.0,270.0,50.0,2,local
MS_20447,40.0,40.0,50.0,2,local
MS_21547,200.0,200.0,50.0,2,local
MS_43886,155.0,155.0,50.0,2,local
MS_58113,55.0,55.0,50.0,2,local
MS_4970,200.0,200.0,50.0,2,local
MS_36029,10.0,10.0,50.0,2,local
MS_27454,10.0,10.0,50.0,2,local
MS_43619,100.0,100.0,50.0,2,local
MS_58029,60.0,60.0,50.0,2,local
MS_54987,20.0,20.0,50.0,2,local
MS_38799,75.0,75.0,50.0,2,local
MS_48587,5.0,5.0,50.0,2,local
MS_5992,240.0,240.0,50.0,2,local
MS_26232,175.0,175.0,50.0,2,local
MS_12462,10.0,10.0,50.0,2,local
MS_23191,80.0,80.0,50.0,2,local
MS_54531,25.0,25.0,50.0,2,local
MS_66906,200000.0,1771.6666666666667,50.0,2,local
MS_45362,10.0,10.0,50.0,2,local
MS_61013,200.0,200.0,50.0,2,local
MS_64677,230.0,230.0,50.0,2,local
MS_66600,5.0,5.0,50.0,2,local
MS_59783,165.0,165.0,50.0,2,local
MS_16773,30.0,30.0,50.0,2,local
MS_47744,20.0,20.0,50.0,2,local
MS_31981,10.0,10.0,50.0,2,local
MS_50112,135.0,135.0,50.0,2,local
MS_7338,40.0,40.0,50.0,2,local
MS_20993,125.0,125.0,50.0,2,local
MS_72166,20.0,20.0,50.0,2,local
MS_9386,10.0,10.0,50.0,2,local
MS_51870,10.0,10.0,50.0,2,local
MS_32599,45.0,45.0,50.0,2,local
MS_2310,20.0,20.0,50.0,2,local
MS_15403,35.0,35.0,50.0,2,local
MS_62328,110.0,110.0,50.0,2,local
MS_42441,20.0,20.0,50.0,2,local
MS_23978,30000.0,105.0,50.0,2,local
MS_44796,5.0,5.0,50.0,2,local
MS_70830,75.0,75.0,50.0,2,local
MS_13821,55.0,55.0,50.0,2,local
MS_46319,100.0,100.0,50.0,2,local
MS_55046,10.0,10.0,50.0,2,local
MS_1391,10.0,10.0,50.0,2,local
MS_16244,10.0,10.0,50.0,2,local
MS_3091,5.0,5.0,50.0,2,local
MS_51526,10.0,10.0,50.0,2,local
MS_25783,40.0,40.0,50.0,2,local
MS_58677,10.0,10.0,50.0,2,local
MS_37518,10.0,10.0,50.0,2,local
MS_32771,5.0,5.0,50.0,2,local
MS_63429,120.0,120.0,50.0,2,local
MS_18145,5.0,5.0,50.0,2,local
MS_12234,60.0,60.0,50.0,2,local
MS_33639,20.0,20.0,50.0,2,local
MS_49776,50.0,50.0,50.0,2,local
MS_65943,60.0,60.0,50.0,2,local
MS_33052,10.0,10.0,50.0,2,local
MS_8068,15.0,15.0,50.0,2,local
MS_56608,20.0,20.0,50.0,2,local
MS_65287,15.0,15.0,50.0,2,local
MS_36066,235.0,235.0,50.0,2,local
MS_31834,5.0,5.0,50.0,2,local
MS_39349,15.0,15.0,50.0,2,local
MS_69707,20.0,20.0,50.0,2,local
MS_1274,65.0,65.0,50.0,2,local
MS_47362,120000.0,1119.1666666666665,50.0,2,local
MS_61953,40.0,40.0,50.0,2,local
MS_65638,40.0,40.0,50.0,2,local
MS_41148,25.0,25.0,50.0,2,local
MS_4447,30.0,30.0,50.0,2,local
MS_49965,20.0,20.0,50.0,2,local
MS_60148,35.0,35.0,50.0,2,local
MS_2900,60.0,60.0,50.0,2,local
MS_21072,20000.0,162.5,50.0,2,local
MS_25079,40.0,40.0,50.0,2,local
MS_53802,40.0,40.0,50.0,2,local
MS_50852,10.0,10.0,50.0,2,local
MS_70016,40.0,40.0,50.0,2,local
MS_67758,80.0,80.0,50.0,2,local
MS_69005,15.0,15.0,50.0,2,local
MS_6652,40.0,40.0,50.0,2,local
MS_63108,125.0,125.0,50.0,2,local
MS_51336,250.0,250.0,50.0,2,local
MS_9526,5.0,5.0,50.0,2,local
MS_50449,50.0,50.0,50.0,2,local
MS_18806,120.0,120.0,50.0,2,local
MS_11944,55.0,55.0,50.0,2,local
MS_28823,50.0,50.0,50.0,2,local
MS_53750,70.0,70.0,50.0,2,local
MS_59029,5.0,5.0,50.0,2,local
MS_30027,50.0,50.0,50.0,2,local
MS_55165,130.0,130.0,50.0,2,local
MS_21660,10.0,10.0,50.0,2,local
MS_41697,40.0,40.0,50.0,2,local
MS_26053,40.0,40.0,50.0,2,local
MS_60327,10.0,10.0,50.0,2,local
MS_64974,10.0,10.0,50.0,2,local
MS_37045,20.0,20.0,50.0,2,local
MS_56613,10.0,10.0,50.0,2,local
MS_64489,30.0,30.0,50.0,2,local
MS_32614,55.0,55.0,50.0,2,local
MS_13811,45.0,45.0,50.0,2,local
MS_9925,10.0,10.0,50.0,2,local
MS_44797,40.0,40.0,50.0,2,local
MS_67543,20.0,20.0,50.0,2,local
MS_51241,40.0,40.0,50.0,2,local
MS_17823,30.0,30.0,50.0,2,local
MS_66653,100.0,100.0,50.0,2,local
MS_55559,20.0,20.0,50.0,2,local
MS_57184,120.0,120.0,50.0,2,local
MS_19372,40.0,40.0,50.0,2,local
MS_57313,10.0,10.0,50.0,2,local
MS_55059,10.0,10.0,50.0,2,local
MS_8380,10.0,10.0,50.0,2,local
MS_3673,50.0,50.0,50.0,2,local
MS_39026,160.0,160.0,50.0,2,local
MS_65979,15.0,15.0,50.0,2,local
MS_40458,10.0,10.0,50.0,2,local
MS_22428,110.0,110.0,50.0,2,local
MS_6759,50.0,50.0,50.0,2,local
MS_24932,10.0,10.0,50.0,2,local
MS_51759,105.0,105.0,50.0,2,local
MS_59832,15.0,15.0,50.0,2,local
MS_52200,10.0,10.0,50.0,2,local
MS_66178,10.0,10.0,50.0,2,local
MS_12890,40.0,40.0,50.0,2,local
MS_18614,25.0,25.0,50.0,2,local
MS_18226,60.0,60.0,50.0,2,local
MS_67171,20.0,20.0,50.0,2,local
MS_40897,130.0,130.0,50.0,2,local
MS_49176,5.0,5.0,50.0,2,local
MS_1395,10.0,10.0,50.0,2,local
MS_8344,50.0,50.0,50.0,2,local
MS_39322,5.0,5.0,50.0,2,local
MS_31935,5.0,5.0,50.0,2,local
MS_47136,20.0,20.0,50.0,2,local
MS_1100,40.0,40.0,50.0,2,local
MS_18221,310.0,310.0,50.0,2,local
MS_7286,40.0,40.0,50.0,2,local
MS_32726,10.0,10.0,50.0,2,local
MS_4395,10.0,10.0,50.0,2,local
MS_21016,10.0,10.0,50.0,2,local
MS_48630,10.0,10.0,50.0,2,local
MS_36920,200.0,200.0,50.0,2,local
MS_19886,15.0,15.0,50.0,2,local
MS_45672,70.0,70.0,50.0,2,local
MS_38627,250.0,250.0,50.0,2,local
MS_53789,20.0,20.0,50.0,2,local
MS_39464,20.0,20.0,50.0,2,local
MS_36819,205.0,205.0,50.0,2,local
MS_25970,10.0,10.0,50.0,2,local
MS_63436,230.0,230.0,50.0,2,local
MS_23373,165.0,165.0,50.0,2,local
MS_52698,250.0,250.0,50.0,2,local
MS_49686,95.0,95.0,50.0,2,local
MS_29078,10.0,10.0,50.0,2,local
MS_58132,40.0,40.0,50.0,2,local
MS_11646,45.0,45.0,50.0,2,local
MS_48617,10.0,10.0,50.0,2,local
MS_11856,200.0,200.0,50.0,2,local
MS_51813,10.0,10.0,50.0,2,local
MS_7860,15.0,15.0,50.0,2,local
MS_31668,30.0,30.0,50.0,2,local
MS_7870,70.0,70.0,50.0,2,local
MS_45719,60.0,60.0,50.0,2,local
MS_11778,40.0,40.0,50.0,2,local
MS_632,50.0,50.0,50.0,2,local
MS_67931,170.0,170.0,50.0,2,local
MS_33856,20.0,20.0,50.0,2,local
MS_37805,10.0,10.0,50.0,2,local
MS_1442,40.0,40.0,50.0,2,local
MS_752,10.0,10.0,50.0,2,local
MS_32092,20.0,20.0,50.0,2,local
MS_21666,20.0,20.0,50.0,2,local
MS_38026,55.0,55.0,50.0,2,local
MS_51455,25.0,25.0,50.0,2,local
MS_34579,10.0,10.0,50.0,2,local
MS_14008,5.0,5.0,50.0,2,local
MS_30419,30.0,30.0,50.0,2,local
MS_40388,130.0,130.0,50.0,2,local
MS_15087,110.0,110.0,50.0,2,local
MS_19321,50.0,50.0,50.0,2,local
MS_47629,85.0,85.0,50.0,2,local
MS_61541,20.0,20.0,50.0,2,local
MS_40296,30.0,30.0,50.0,2,local
MS_32948,80.0,80.0,50.0,2,local
MS_32226,35.0,35.0,50.0,2,local
MS_26536,20.0,20.0,50.0,2,local
MS_29621,30.0,30.0,50.0,2,local
MS_25246,95.0,95.0,50.0,2,local
MS_48408,135.0,135.0,50.0,2,local
MS_19313,280.0,280.0,50.0,2,local
MS_26049,40000.0,295.0,50.0,2,local
MS_30446,50.0,50.0,50.0,2,local
MS_21951,15.0,15.0,50.0,2,local
MS_50181,45.0,45.0,50.0,2,local
MS_57222,20.0,20.0,50.0,2,local
MS_68411,80000.0,365.0,50.0,2,local
MS_58331,10.0,10.0,50.0,2,local
MS_70581,40.0,40.0,50.0,2,local
MS_56489,20000.0,105.0,50.0,2,local
MS_72914,40.0,40.0,50.0,2,local
MS_60329,20.0,20.0,50.0,2,local
MS_61483,5.0,5.0,50.0,2,local
MS_891,20.0,20.0,50.0,2,local
MS_58857,40.0,40.0,50.0,2,local
MS_9455,10.0,10.0,50.0,2,local
MS_23041,10.0,10.0,50.0,2,local
MS_44052,5.0,5.0,50.0,2,local
MS_324,155.0,155.0,50.0,2,local
MS_56171,15.0,15.0,50.0,2,local
MS_42719,40.0,40.0,50.0,2,local
MS_4316,20.0,20.0,50.0,2,local
MS_26652,115.0,115.0,50.0,2,local
MS_66789,100.0,100.0,50.0,2,local
MS_64939,60.0,60.0,50.0,2,local
MS_27969,220.0,220.0,50.0,2,local
MS_61979,30.0,30.0,50.0,2,local
MS_51903,130.0,130.0,50.0,2,local
MS_54596,10.0,10.0,50.0,2,local
MS_66528,20.0,20.0,50.0,2,local
MS_25226,10.0,10.0,50.0,2,local
MS_30135,20.0,20.0,50.0,2,local
MS_34898,100.0,100.0,50.0,2,local
MS_52159,30.0,30.0,50.0,2,local
MS_7785,20.0,20.0,50.0,2,local
MS_73100,5.0,5.0,50.0,2,local
MS_33259,35.0,35.0,50.0,2,local
MS_47786,100.0,100.0,50.0,2,local
MS_33922,295.0,295.0,50.0,2,local
MS_59150,80.0,80.0,50.0,2,local
MS_64245,45.0,45.0,50.0,2,local
MS_50363,20.0,20.0,50.0,2,local
MS_20016,30.0,30.0,50.0,2,local
MS_41446,50.0,50.0,50.0,2,local
MS_32756,90.0,90.0,50.0,2,local
MS_6127,70.0,70.0,50.0,2,local
MS_68925,40.0,40.0,50.0,2,local
MS_44186,150.0,150.0,50.0,2,local
MS_65696,5.0,5.0,50.0,2,local
MS_48519,60.0,60.0,50.0,2,local
MS_54,20.0,20.0,50.0,2,local
MS_18249,20.0,20.0,50.0,2,local
MS_73094,35.0,35.0,50.0,2,local
MS_14283,75.0,75.0,50.0,2,local
MS_3528,70.0,70.0,50.0,2,local
MS_22228,5.0,5.0,50.0,2,local
MS_73060,40.0,40.0,50.0,2,local
MS_66611,10.0,10.0,50.0,2,local
MS_47901,85.0,85.0,50.0,2,local
MS_18958,90.0,90.0,50.0,2,local
MS_53391,20.0,20.0,50.0,2,local
MS_2667,30.0,30.0,50.0,2,local
MS_48874,70.0,70.0,50.0,2,local
MS_10854,20.0,20.0,50.0,2,local
MS_35396,5.0,5.0,50.0,2,local
MS_68620,20.0,20.0,50.0,2,local
MS_45913,65.0,65.0,50.0,2,local
MS_44676,20.0,20.0,50.0,2,local
MS_17916,140.0,140.0,50.0,2,local
MS_26258,10.0,10.0,50.0,2,local
MS_16306,10.0,10.0,50.0,2,local
MS_41988,45.0,45.0,50.0,2,local
MS_55043,10.0,10.0,50.0,2,local
MS_13464,30.0,30.0,50.0,2,local
MS_12615,25.0,25.0,50.0,2,local
MS_7796,40.0,40.0,50.0,2,local
MS_22284,220.0,220.0,50.0,2,local
MS_9676,45.0,45.0,50.0,2,local
MS_20542,10000.0,90.0,50.0,2,local
MS_46061,100000.0,922.5,50.0,2,local
MS_71007,20.0,20.0,50.0,2,local
MS_48427,15.0,15.0,50.0,2,local
MS_13342,20.0,20.0,50.0,2,local
MS_50688,20.0,20.0,50.0,2,local
MS_5770,225.0,225.0,50.0,2,local
MS_39269,30.0,30.0,50.0,2,local
MS_22604,60.0,60.0,50.0,2,local
MS_64377,180.0,180.0,50.0,2,local
MS_11756,80.0,80.0,50.0,2,local
MS_62619,10.0,10.0,50.0,2,local
MS_53347,30.0,30.0,50.0,2,local
MS_63066,20.0,20.0,50.0,2,local
MS_29539,60.0,60.0,50.0,2,local
MS_25484,45.0,45.0,50.0,2,local
MS_8221,5.0,5.0,50.0,2,local
MS_46648,20.0,20.0,50.0,2,local
MS_19277,40.0,40.0,50.0,2,local
MS_8150,400.0,400.0,50.0,2,local
MS_8212,50.0,50.0,50.0,2,local
MS_64668,10.0,10.0,50.0,2,local
MS_28143,55.0,55.0,50.0,2,local
MS_46681,60.0,60.0,50.0,2,local
MS_60380,10.0,10.0,50.0,2,local
MS_51625,245.0,245.0,50.0,2,local
MS_18386,40.0,40.0,50.0,2,local
MS_29,50.0,50.0,50.0,2,local
MS_14050,170.0,170.0,50.0,2,local
MS_29279,30.0,30.0,50.0,2,local
MS_3509,110.0,110.0,50.0,2,local
MS_72333,50.0,50.0,50.0,2,local
MS_34740,95.0,95.0,50.0,2,local
MS_7477,10.0,10.0,50.0,2,local
MS_26350,20.0,20.0,50.0,2,local
MS_30045,20.0,20.0,50.0,2,local
MS_38261,20.0,20.0,50.0,2,local
MS_69702,40.0,40.0,50.0,2,local
MS_8554,5.0,5.0,50.0,2,local
MS_52786,10.0,10.0,50.0,2,local
MS_66349,5.0,5.0,50.0,2,local
MS_64619,20.0,20.0,50.0,2,local
MS_39441,40.0,40.0,50.0,2,local
MS_30658,150.0,150.0,50.0,2,local
MS_11548,10.0,10.0,50.0,2,local
MS_52310,10.0,10.0,50.0,2,local
MS_57996,40.0,40.0,50.0,2,local
MS_5386,100.0,100.0,50.0,2,local
MS_53778,10.0,10.0,50.0,2,local
MS_1189,150.0,150.0,50.0,2,local
MS_33176,20.0,20.0,50.0,2,local
MS_42092,20.0,20.0,50.0,2,local
MS_19261,145.0,145.0,50.0,2,local
MS_57254,100.0,100.0,50.0,2,local
MS_30076,115.0,115.0,50.0,2,local
MS_7424,5.0,5.0,50.0,2,local
MS_71853,15.0,15.0,50.0,2,local
MS_31478,90.0,90.0,50.0,2,local
MS_39535,50.0,50.0,50.0,2,local
MS_31066,5.0,5.0,50.0,2,local
MS_41465,80.0,80.0,50.0,2,local
MS_48949,260.0,260.0,50.0,2,local
MS_30666,10.0,10.0,50.0,2,local
MS_30426,10.0,10.0,50.0,2,local
MS_454,150.0,150.0,50.0,2,local
MS_8447,130.0,130.0,50.0,2,local
MS_19179,10.0,10.0,50.0,2,local
MS_19335,40.0,40.0,50.0,2,local
MS_19151,100.0,100.0,50.0,2,local
MS_30445,90.0,90.0,50.0,2,local
MS_43373,10.0,10.0,50.0,2,local
MS_27353,20.0,20.0,50.0,2,local
MS_15173,20.0,20.0,50.0,2,local
MS_7861,20.0,20.0,50.0,2,local
MS_16707,10.0,10.0,50.0,2,local
MS_64788,20.0,20.0,50.0,2,local
MS_10582,50.0,50.0,50.0,2,local
MS_48478,10.0,10.0,50.0,2,local
MS_1174,125.0,125.0,50.0,2,local
MS_30283,70.0,70.0,50.0,2,local
MS_37539,105.0,105.0,50.0,2,local
MS_15063,110.0,110.0,50.0,2,local
MS_25993,150.0,150.0,50.0,2,local
MS_70721,100.0,100.0,50.0,2,local
MS_49094,80.0,80.0,50.0,2,local
MS_58361,10.0,10.0,50.0,2,local
MS_39193,280.0,280.0,50.0,2,local
MS_22309,10.0,10.0,50.0,2,local
MS_4192,45.0,45.0,50.0,2,local
MS_1808,160.0,160.0,50.0,2,local
MS_66150,10.0,10.0,50.0,2,local
MS_16031,70.0,70.0,50.0,2,local
MS_27417,40.0,40.0,50.0,2,local
MS_45759,25.0,25.0,50.0,2,local
MS_4943,270.0,270.0,50.0,2,local
MS_47781,40.0,40.0,50.0,2,local
MS_22763,20.0,20.0,50.0,2,local
MS_46669,20.0,20.0,50.0,2,local
MS_46508,10.0,10.0,50.0,2,local
MS_31045,70.0,70.0,50.0,2,local
MS_7871,30.0,30.0,50.0,2,local
MS_51484,10.0,10.0,50.0,2,local
MS_23089,10.0,10.0,50.0,2,local
MS_16401,5.0,5.0,50.0,2,local
